student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU04440,Amar Chauhan,24,Male,2024,MERN,41.5,42.6,35.9,57.2,5.4,2.6,1,50,1,0,2,No Job,0.0,Not Placed
STU04441,Mira Arora,23,Male,2023,MERN,75.4,69.3,64.5,63.0,6.2,6.2,1,111,1,1,0,Job,7.08,Tier 2
STU04442,Nikhil Iyer,21,Male,2023,MERN,59.4,61.0,55.1,59.9,4.1,4.6,2,155,0,0,0,Internship,0.82,Tier 2
STU04443,Sara Arora,22,Male,2024,MERN,83.0,58.5,60.1,61.2,4.9,6.0,1,96,1,0,2,No Job,0.0,Not Placed
STU04444,Riya Kaur,21,Female,2024,Figma Designer,85.2,93.3,90.2,85.4,7.0,7.0,0,123,3,1,0,Internship,1.07,Tier 2
STU04445,Kajal Joshi,21,Female,2024,Cybersecurity,69.3,69.7,68.1,61.8,7.1,6.2,0,71,3,1,0,Job,7.57,Tier 2
STU04446,Vaibhav Kumar,22,Male,2023,Data Science,93.5,91.7,99.7,90.2,6.5,7.8,0,178,2,1,0,Job,9.11,Tier 1
STU04447,Yash Joshi,20,Female,2024,Cybersecurity,57.6,49.5,50.4,63.8,5.5,5.9,0,105,3,1,0,Job,6.21,Tier 2
STU04448,Prachi Agarwal,22,Female,2022,Cybersecurity,77.2,85.2,82.3,78.0,5.5,7.3,0,107,1,1,0,Job,8.32,Tier 1
STU04449,Sahil Agarwal,20,Male,2022,Cybersecurity,62.4,58.9,46.7,57.2,4.5,4.8,2,99,0,0,0,Job,7.08,Tier 2
STU04450,Vinay Pillai,26,Male,2023,Data Science,57.3,36.7,34.6,22.6,4.7,4.6,0,77,1,0,0,Job,5.23,Tier 3
STU04451,Varun Bansal,23,Male,2023,MERN,67.5,60.8,55.3,61.9,6.5,6.9,4,167,3,1,2,Job,6.81,Tier 2
STU04452,Lalit Dubey,25,Male,2024,Data Science,60.4,59.2,55.3,68.9,5.3,5.0,1,104,2,1,0,Job,7.68,Tier 2
STU04453,Seema Kaur,22,Female,2022,QA,86.4,85.6,88.6,80.5,8.4,7.9,1,175,1,1,0,Job,6.15,Tier 2
STU04454,Pooja Verma,24,Male,2024,Cybersecurity,74.4,67.5,56.7,58.1,5.7,6.0,0,134,1,0,0,Job,7.15,Tier 2
STU04455,Lakshmi Mehta,22,Female,2024,DevOps,75.8,67.3,62.0,78.3,6.3,6.7,0,137,4,0,0,Internship,1.43,Tier 3
STU04456,Rohit Agarwal,24,Female,2023,MERN,43.9,26.4,21.1,21.9,3.0,4.2,3,74,0,0,0,No Job,0.0,Not Placed
STU04457,Deepika Dixit,19,Male,2024,Data Science,72.9,78.3,65.8,61.9,6.3,7.0,2,119,1,1,0,Job,7.73,Tier 2
STU04458,Jyoti Kumar,24,Female,2022,Data Science,60.2,51.8,45.0,55.2,5.3,3.6,0,142,1,0,0,Job,7.2,Tier 2
STU04459,Gaurav Sharma,24,Male,2022,Figma Designer,51.6,49.0,40.7,58.3,5.5,5.0,2,46,2,0,1,No Job,0.0,Not Placed
STU04460,Sachin Srivastava,20,Male,2024,Data Science,81.5,69.3,61.5,78.2,5.3,7.2,0,144,3,1,0,Job,7.61,Tier 2
STU04461,Aryan Gupta,27,Female,2023,Data Science,55.4,25.2,23.4,29.3,3.3,5.1,2,65,0,0,2,No Job,0.0,Not Placed
STU04462,Mohit Ghosh,24,Male,2022,Figma Designer,68.5,64.2,55.2,68.1,5.2,5.9,4,156,1,0,0,Job,4.24,Tier 3
STU04463,Aryan Ghosh,25,Male,2023,DevOps,61.9,41.8,28.8,39.9,5.5,5.3,2,118,3,0,1,No Job,0.0,Not Placed
STU04464,Tanvi Dubey,20,Female,2024,QA,72.4,61.1,53.3,53.3,4.5,5.3,3,115,1,1,2,Job,5.55,Tier 2
STU04465,Prachi Ghosh,20,Female,2023,Data Science,47.5,31.9,29.1,52.5,4.4,4.1,2,105,1,0,2,No Job,0.0,Not Placed
STU04466,Shreya Batra,20,Male,2023,DevOps,65.7,40.9,51.0,55.1,4.8,5.0,0,58,1,0,0,No Job,0.0,Not Placed
STU04467,Krishna Bhatt,27,Male,2023,MERN,74.9,59.7,57.4,51.5,5.5,5.2,2,127,2,1,1,Job,6.35,Tier 2
STU04468,Tarun Gandhi,21,Male,2024,QA,53.7,36.1,36.7,43.1,3.7,4.5,1,49,1,0,2,No Job,0.0,Not Placed
STU04469,Anish Dubey,22,Female,2022,Data Science,84.5,73.1,73.3,77.9,5.7,8.3,3,153,2,1,0,No Job,0.0,Not Placed
STU04470,Sakshi Roy,19,Male,2022,MERN,73.6,76.4,51.2,64.7,5.2,6.1,1,106,2,1,2,Job,6.37,Tier 2
STU04471,Vaibhav Tiwari,19,Female,2023,QA,55.6,42.2,24.4,38.4,2.8,4.2,0,0,0,0,1,No Job,0.0,Not Placed
STU04472,Vidya Khanna,22,Female,2023,DevOps,80.7,91.1,87.2,70.1,5.9,6.6,0,133,4,0,0,Job,8.76,Tier 1
STU04473,Rajesh Sinha,20,Female,2023,DevOps,63.5,64.0,76.8,63.0,5.6,6.4,1,100,4,0,0,Job,7.31,Tier 2
STU04474,Aditya Dutta,26,Female,2022,Data Science,76.0,69.6,59.1,53.4,4.5,5.4,1,52,0,1,1,No Job,0.0,Not Placed
STU04475,Amit Mehta,22,Female,2022,Data Science,47.8,37.0,35.0,29.5,5.1,4.0,3,71,1,0,2,No Job,0.0,Not Placed
STU04476,Isha Shukla,21,Male,2022,Cybersecurity,51.4,38.8,30.2,30.8,4.6,4.4,0,19,1,0,0,Job,5.73,Tier 2
STU04477,Manisha Ghosh,21,Male,2022,Cybersecurity,42.9,22.5,20.0,30.7,1.8,3.9,2,76,0,0,1,No Job,0.0,Not Placed
STU04478,Abhinav Tiwari,24,Female,2023,Figma Designer,66.9,55.8,57.3,61.8,5.6,4.6,1,76,1,0,1,Internship,0.84,Tier 3
STU04479,Rajesh Rastogi,24,Female,2023,Cybersecurity,80.2,77.7,63.4,77.3,4.6,5.7,1,153,0,0,1,Internship,1.67,Tier 3
STU04480,Akash Joshi,24,Female,2023,DevOps,57.3,44.9,25.7,41.3,5.3,5.6,1,102,0,0,1,No Job,0.0,Not Placed
STU04481,Zara Sharma,24,Male,2023,QA,63.1,48.8,53.2,48.0,4.6,4.9,1,109,0,1,1,No Job,0.0,Not Placed
STU04482,Ishaan Nair,26,Female,2022,Data Science,73.1,62.4,60.5,67.3,7.2,5.4,0,86,2,1,0,Job,7.54,Tier 2
STU04483,Rohit Agarwal,26,Male,2023,DevOps,50.6,34.2,21.1,41.5,4.3,4.7,0,104,0,1,3,No Job,0.0,Not Placed
STU04484,Nitin Shah,27,Other,2022,MERN,67.4,57.3,66.2,69.3,5.9,5.3,0,125,2,1,1,No Job,0.0,Not Placed
STU04485,Yash Pillai,19,Male,2022,Data Science,82.5,81.6,90.2,84.4,7.6,6.3,2,213,1,1,0,No Job,0.0,Not Placed
STU04486,Mohit Sharma,26,Female,2022,QA,73.9,60.2,66.3,62.5,3.4,6.8,2,119,0,0,0,Job,4.89,Tier 3
STU04487,Naman Malhotra,23,Male,2024,DevOps,44.4,41.1,37.0,42.1,4.2,3.7,2,60,4,0,3,No Job,0.0,Not Placed
STU04488,Sachin Jain,21,Female,2023,DevOps,62.1,44.4,52.8,35.5,4.1,5.3,4,102,2,0,0,Internship,2.07,Tier 3
STU04489,Prachi Bhatt,21,Male,2024,MERN,80.1,72.2,69.0,75.6,5.9,5.8,1,91,0,1,0,No Job,0.0,Not Placed
STU04490,Mehak Kaur,24,Female,2023,DevOps,72.5,77.7,54.0,69.6,6.1,5.3,2,165,1,0,2,No Job,0.0,Not Placed
STU04491,Seema Varma,26,Female,2023,Data Science,59.9,40.6,23.4,39.1,5.0,3.8,2,85,1,0,0,Job,5.78,Tier 2
STU04492,Vinay Shukla,20,Female,2024,Cybersecurity,67.0,61.6,65.1,63.3,6.5,5.6,4,141,0,0,0,Job,6.72,Tier 2
STU04493,Mira Sharma,27,Female,2022,DevOps,72.9,57.0,52.0,56.8,3.8,6.0,2,99,4,0,0,Internship,2.45,Tier 3
STU04494,Kabir Batra,23,Male,2022,QA,65.2,40.8,38.2,61.3,3.2,5.0,0,95,3,0,1,No Job,0.0,Not Placed
STU04495,Kabir Iyer,23,Male,2024,Data Science,70.9,66.6,49.5,59.1,5.8,7.1,2,158,1,0,0,Internship,2.39,Tier 3
STU04496,Meena Goyal,19,Female,2023,Data Science,86.5,86.8,78.2,89.0,7.6,6.5,1,140,3,1,0,Job,7.73,Tier 2
STU04497,Khushi Iyer,24,Male,2022,Cybersecurity,50.1,39.8,32.8,42.3,4.7,4.5,0,33,0,0,0,No Job,0.0,Not Placed
STU04498,Bhavna Arora,23,Female,2022,QA,62.0,49.1,48.5,49.9,6.3,4.6,0,100,0,1,2,No Job,0.0,Not Placed
STU04499,Ayush Sharma,25,Female,2024,DevOps,69.0,67.0,45.8,62.9,4.4,5.7,3,142,1,0,0,Job,6.3,Tier 2
STU04500,Kunal Sinha,25,Male,2024,Cybersecurity,77.9,68.9,65.1,65.5,5.8,6.7,1,91,1,0,0,Job,8.49,Tier 1
STU04501,Manish Sinha,22,Male,2023,Figma Designer,60.6,47.2,58.9,53.6,4.0,6.0,1,67,0,0,2,No Job,0.0,Not Placed
STU04502,Geeta Mehta,23,Male,2022,Figma Designer,64.4,41.8,42.4,43.5,5.5,5.4,0,42,2,0,1,No Job,0.0,Not Placed
STU04503,Sanjana Gupta,26,Male,2024,QA,62.0,41.7,34.0,44.6,5.3,4.6,0,16,2,0,0,No Job,0.0,Not Placed
STU04504,Sachin Rao,20,Female,2023,Cybersecurity,64.8,70.0,60.8,67.8,5.5,6.1,3,147,1,0,0,Job,7.33,Tier 2
STU04505,Ravi Rao,19,Female,2023,MERN,60.3,53.9,55.6,50.3,4.5,6.1,1,59,0,1,2,No Job,0.0,Not Placed
STU04506,Rohan Shukla,24,Male,2023,QA,66.9,62.5,56.5,60.9,4.8,6.9,1,163,1,1,0,Internship,2.01,Tier 2
STU04507,Abhinav Garg,22,Male,2023,MERN,46.1,25.1,20.3,33.2,3.3,3.6,0,0,0,0,0,No Job,0.0,Not Placed
STU04508,Nikita Reddy,21,Female,2023,Figma Designer,73.5,77.7,69.7,64.3,5.4,5.7,0,86,0,1,0,No Job,0.0,Not Placed
STU04509,Tarun Sinha,25,Male,2024,Data Science,69.6,80.3,74.6,82.9,7.3,7.9,0,166,1,1,0,Internship,1.89,Tier 3
STU04510,Nikhil Joshi,26,Male,2024,DevOps,63.6,47.2,38.1,51.7,5.2,5.4,0,92,0,0,1,Job,5.88,Tier 2
STU04511,Abhinav Tiwari,22,Male,2023,DevOps,73.5,65.7,62.6,70.2,5.5,5.8,1,102,0,1,1,Job,6.93,Tier 2
STU04512,Saloni Shukla,24,Female,2022,MERN,78.7,70.9,71.1,71.6,6.9,5.5,0,127,2,0,0,Job,6.64,Tier 2
STU04513,Sakshi Goyal,20,Male,2022,Data Science,59.6,44.9,50.0,44.3,3.2,4.9,2,140,1,1,1,Internship,2.39,Tier 3
STU04514,Akash Dutta,26,Male,2023,Cybersecurity,76.3,58.8,42.1,53.0,5.7,5.1,2,128,2,1,3,No Job,0.0,Not Placed
STU04515,Geeta Chawla,24,Female,2023,QA,70.0,61.1,65.1,54.7,5.6,4.9,3,169,1,1,0,Job,5.66,Tier 2
STU04516,Anushka Dutta,27,Male,2023,Cybersecurity,75.0,46.7,45.4,36.0,4.2,3.9,1,37,1,0,2,No Job,0.0,Not Placed
STU04517,Tarun Bhatt,24,Female,2022,MERN,61.9,57.2,62.9,55.4,5.8,5.9,0,96,1,0,0,No Job,0.0,Not Placed
STU04518,Sahil Trivedi,24,Male,2022,Cybersecurity,47.0,25.2,20.0,22.6,3.8,2.9,1,7,1,0,1,No Job,0.0,Not Placed
STU04519,Ishaan Dixit,20,Male,2023,MERN,58.2,47.9,39.9,47.8,4.4,4.7,0,61,1,0,1,No Job,0.0,Not Placed
STU04520,Krishna Gupta,23,Male,2023,Data Science,75.6,74.0,68.5,72.3,7.2,6.5,0,133,0,0,0,Job,7.85,Tier 2
STU04521,Rahul Yadav,27,Male,2023,Cybersecurity,74.0,50.3,52.9,59.4,5.1,4.8,2,92,1,0,0,Internship,1.53,Tier 3
STU04522,Vidya Desai,19,Male,2023,QA,61.6,39.8,32.1,46.9,3.4,5.5,3,98,2,1,0,No Job,0.0,Not Placed
STU04523,Maya Reddy,22,Male,2024,DevOps,51.1,28.3,25.7,44.0,3.8,4.2,0,54,4,0,1,No Job,0.0,Not Placed
STU04524,Tushar Sharma,21,Male,2024,DevOps,92.1,95.1,96.5,86.1,7.7,8.3,3,213,2,1,0,Internship,2.48,Tier 3
STU04525,Ashu Desai,19,Male,2023,MERN,59.5,47.8,44.0,51.7,3.8,4.9,1,97,2,0,0,No Job,0.0,Not Placed
STU04526,Pankaj Patel,19,Female,2022,DevOps,58.5,57.8,43.1,50.5,5.8,4.6,1,70,1,1,1,No Job,0.0,Not Placed
STU04527,Zara Garg,19,Female,2023,Data Science,66.5,57.4,67.5,62.0,6.9,5.4,3,185,4,0,0,Job,8.27,Tier 1
STU04528,Dev Ghosh,19,Female,2023,Figma Designer,56.7,42.5,20.0,37.2,2.9,2.9,1,61,2,0,1,No Job,0.0,Not Placed
STU04529,Amar Trivedi,20,Male,2022,QA,67.6,61.6,66.3,67.1,6.3,3.8,3,153,2,0,0,Job,5.79,Tier 2
STU04530,Geeta Ghosh,23,Female,2024,Cybersecurity,58.9,61.5,43.0,56.9,5.7,6.0,2,102,1,1,0,Internship,0.82,Tier 3
STU04531,Sonam Batra,20,Male,2023,DevOps,57.2,39.1,34.9,26.3,3.8,4.9,1,52,1,0,0,No Job,0.0,Not Placed
STU04532,Sakshi Verma,22,Male,2023,QA,65.8,53.7,54.9,40.8,6.0,6.4,2,109,2,1,0,Internship,2.1,Tier 3
STU04533,Vaibhav Goyal,27,Male,2023,DevOps,67.4,59.6,48.3,58.1,6.8,5.4,2,94,3,0,0,Job,6.52,Tier 2
STU04534,Ritesh Garg,21,Female,2022,MERN,45.5,36.6,38.4,39.0,4.4,3.5,1,66,4,1,0,No Job,0.0,Not Placed
STU04535,Aditya Trivedi,20,Female,2022,Data Science,72.1,68.5,53.2,57.9,5.3,6.3,0,105,1,0,0,Job,8.15,Tier 1
STU04536,Pooja Singh,22,Female,2023,Cybersecurity,63.0,72.8,56.1,63.3,5.5,7.0,0,145,2,1,0,Job,7.39,Tier 2
STU04537,Lakshmi Trivedi,27,Male,2022,Figma Designer,55.6,48.6,31.3,46.9,3.3,5.7,1,35,2,0,1,No Job,0.0,Not Placed
STU04538,Sakshi Joshi,22,Female,2022,Data Science,75.0,60.2,55.3,57.4,5.9,5.4,1,52,1,1,0,Job,6.92,Tier 2
STU04539,Nikhil Malhotra,23,Male,2024,Data Science,77.3,53.7,48.3,58.3,6.4,6.3,0,128,0,0,1,Job,7.16,Tier 2
STU04540,Neha Singh,22,Male,2023,DevOps,62.0,42.2,41.5,41.5,3.5,5.3,0,47,1,0,1,No Job,0.0,Not Placed
STU04541,Rohit Batra,26,Male,2022,QA,73.0,56.5,49.7,58.4,5.5,5.0,0,71,1,0,3,No Job,0.0,Not Placed
STU04542,Rohan Reddy,22,Male,2023,MERN,73.3,69.8,59.7,63.8,6.8,5.0,0,53,0,0,0,No Job,0.0,Not Placed
STU04543,Sneha Shukla,20,Male,2023,MERN,61.9,45.2,30.8,44.2,2.8,5.8,1,56,1,0,0,Job,4.29,Tier 3
STU04544,Anand Verma,22,Female,2023,Cybersecurity,77.5,61.2,53.7,70.6,5.3,6.8,0,113,1,0,2,No Job,0.0,Not Placed
STU04545,Tanvi Verma,20,Male,2022,DevOps,65.0,36.6,47.9,28.4,3.0,4.3,0,24,1,0,0,No Job,0.0,Not Placed
STU04546,Akshay Bhatt,27,Male,2023,Data Science,62.7,54.8,33.1,49.2,4.5,5.1,0,33,2,0,1,No Job,0.0,Not Placed
STU04547,Harsha Yadav,26,Male,2022,Data Science,51.3,31.2,20.0,20.8,2.7,4.5,4,41,1,0,2,No Job,0.0,Not Placed
STU04548,Anil Trivedi,27,Female,2023,Cybersecurity,44.6,20.0,20.0,24.3,2.0,4.1,0,49,1,0,1,No Job,0.0,Not Placed
STU04549,Ishaan Reddy,22,Male,2023,DevOps,58.8,54.2,58.5,54.9,6.3,4.5,1,73,1,1,0,No Job,0.0,Not Placed
STU04550,Prateek Pillai,19,Male,2022,Figma Designer,46.5,24.2,20.5,24.8,1.8,2.4,2,0,2,0,0,No Job,0.0,Not Placed
STU04551,Zara Dutta,21,Male,2022,Cybersecurity,75.4,68.4,61.7,48.7,5.7,5.4,0,31,2,0,3,No Job,0.0,Not Placed
STU04552,Geeta Bansal,25,Female,2023,Data Science,58.4,44.2,54.1,50.6,4.9,5.5,4,113,1,1,2,Internship,1.69,Tier 3
STU04553,Shreya Pillai,19,Male,2023,DevOps,77.4,89.6,81.6,92.8,6.8,8.7,0,181,1,1,0,Job,7.56,Tier 2
STU04554,Anil Mehta,26,Male,2022,MERN,81.9,76.9,57.5,62.1,5.6,4.5,3,176,2,0,0,Job,6.22,Tier 2
STU04555,Abhinav Bansal,27,Male,2022,Data Science,68.6,63.1,61.4,56.5,5.4,6.7,1,105,3,1,0,Job,7.62,Tier 2
STU04556,Lalit Batra,26,Male,2024,Figma Designer,47.9,43.7,40.6,38.7,5.2,3.4,1,32,3,0,0,No Job,0.0,Not Placed
STU04557,Dev Gandhi,23,Male,2022,QA,50.6,47.3,41.3,50.4,5.2,4.9,1,62,1,0,2,No Job,0.0,Not Placed
STU04558,Vaibhav Verma,27,Female,2024,MERN,63.4,45.7,39.1,40.0,4.9,3.1,5,131,0,1,2,Job,4.86,Tier 3
STU04559,Jyoti Khanna,22,Female,2022,MERN,61.8,45.0,53.2,47.1,6.3,6.4,2,123,3,0,0,Job,4.83,Tier 3
STU04560,Anil Arora,27,Female,2022,Data Science,62.0,43.3,38.0,48.8,4.9,4.9,3,104,4,0,0,Internship,2.2,Tier 3
STU04561,Palak Tiwari,19,Female,2023,MERN,69.4,53.1,58.5,53.0,5.0,6.1,0,139,0,0,1,No Job,0.0,Not Placed
STU04562,Kunal Rao,21,Male,2022,DevOps,62.4,52.1,43.7,54.7,4.0,5.6,3,82,2,1,2,No Job,0.0,Not Placed
STU04563,Vikas Arora,22,Female,2022,DevOps,86.8,86.7,72.1,70.9,8.2,6.1,0,91,1,0,2,Job,7.08,Tier 2
STU04564,Surbhi Iyer,19,Female,2022,Figma Designer,55.7,36.3,25.3,37.4,4.8,2.8,0,42,1,0,0,No Job,0.0,Not Placed
STU04565,Rohit Bhatt,24,Female,2024,Data Science,79.5,67.0,66.9,70.9,6.1,4.4,0,107,2,0,0,Job,7.65,Tier 2
STU04566,Nikhil Trivedi,22,Male,2023,Cybersecurity,85.0,84.7,70.3,89.0,7.5,7.6,4,237,1,1,0,Internship,2.13,Tier 3
STU04567,Kunal Dixit,22,Male,2023,QA,75.8,92.9,81.8,80.9,7.2,6.7,1,165,2,0,0,Job,7.06,Tier 2
STU04568,Nandini Varma,19,Other,2024,DevOps,68.3,43.3,31.2,33.7,6.1,5.4,0,39,4,0,0,Job,5.09,Tier 3
STU04569,Shivam Roy,23,Female,2024,Data Science,89.3,85.3,67.1,84.6,5.7,6.4,1,174,0,1,0,Job,8.23,Tier 1
STU04570,Uday Pillai,27,Female,2023,MERN,41.9,20.0,20.0,16.4,3.1,3.6,1,0,2,0,1,No Job,0.0,Not Placed
STU04571,Rajesh Chauhan,24,Other,2023,MERN,50.3,20.0,20.6,28.3,4.2,4.5,0,73,1,0,1,No Job,0.0,Not Placed
STU04572,Naman Bansal,26,Female,2022,Figma Designer,78.4,64.6,62.1,67.2,5.1,6.6,1,126,1,0,1,No Job,0.0,Not Placed
STU04573,Ankit Bansal,22,Male,2022,Figma Designer,68.3,66.8,55.8,56.1,4.8,5.4,0,49,2,0,0,Job,4.54,Tier 3
STU04574,Divya Kumar,27,Male,2022,Figma Designer,76.8,64.0,65.3,52.9,4.4,5.9,4,156,3,1,0,Job,4.58,Tier 3
STU04575,Mira Chauhan,25,Female,2022,QA,55.3,48.4,43.2,49.6,3.5,5.5,3,47,2,0,2,No Job,0.0,Not Placed
STU04576,Krishna Trivedi,25,Male,2022,MERN,64.8,51.9,26.4,29.6,4.4,4.3,0,15,2,0,1,No Job,0.0,Not Placed
STU04577,Riya Sharma,26,Other,2024,Figma Designer,49.1,30.1,20.0,18.5,2.7,1.8,4,51,1,0,0,No Job,0.0,Not Placed
STU04578,Pranav Dubey,20,Male,2024,Figma Designer,60.9,39.2,23.4,43.1,4.5,2.4,2,133,1,0,1,No Job,0.0,Not Placed
STU04579,Vaibhav Roy,24,Female,2022,MERN,79.6,72.9,62.3,67.9,6.5,5.3,1,116,0,0,0,Job,6.71,Tier 2
STU04580,Shreya Iyer,25,Female,2022,MERN,78.5,73.6,63.0,70.1,6.0,6.9,1,127,2,1,1,Internship,1.93,Tier 2
STU04581,Sanjana Sharma,21,Male,2022,DevOps,67.7,65.5,55.9,55.6,4.5,5.5,4,123,2,1,0,Job,6.61,Tier 2
STU04582,Vanshika Verma,26,Male,2022,Data Science,77.3,61.7,68.4,65.4,5.8,6.8,0,140,1,0,1,Job,7.37,Tier 2
STU04583,Bhavna Pillai,19,Female,2022,Data Science,86.9,79.2,69.0,72.1,4.8,7.6,1,173,3,0,0,No Job,0.0,Not Placed
STU04584,Zara Varma,19,Male,2024,Figma Designer,78.1,80.3,63.9,61.5,7.8,5.4,2,143,3,1,2,Job,6.47,Tier 2
STU04585,Harsh Chopra,21,Female,2022,Figma Designer,65.4,69.9,78.0,55.3,4.1,7.1,2,128,1,1,0,Job,5.33,Tier 3
STU04586,Tanvi Desai,24,Male,2022,Data Science,76.5,70.3,74.1,70.6,5.3,5.3,1,111,2,1,0,Internship,0.91,Tier 3
STU04587,Avni Srivastava,25,Male,2022,MERN,65.3,50.1,59.7,54.4,5.1,7.1,4,156,2,1,1,Internship,2.07,Tier 2
STU04588,Dev Jain,20,Male,2024,QA,69.9,60.0,55.6,64.1,4.5,6.1,0,79,2,0,0,Job,5.86,Tier 2
STU04589,Akshay Dubey,24,Male,2024,Cybersecurity,53.4,34.0,37.4,41.9,2.4,5.7,1,50,0,0,3,No Job,0.0,Not Placed
STU04590,Ruchi Chopra,23,Male,2024,MERN,71.1,60.4,55.9,57.6,5.5,6.1,0,123,2,1,0,Job,6.65,Tier 2
STU04591,Saloni Khanna,24,Female,2023,QA,55.8,48.2,45.3,33.4,3.8,4.5,1,47,0,0,0,No Job,0.0,Not Placed
STU04592,Farhan Srivastava,19,Male,2022,Figma Designer,86.0,66.3,77.2,65.3,6.0,6.6,5,205,2,1,0,Internship,1.05,Tier 3
STU04593,Surbhi Mehta,25,Female,2022,Figma Designer,74.9,68.3,69.2,59.6,5.5,5.0,2,119,1,1,0,No Job,0.0,Not Placed
STU04594,Farhan Jain,26,Female,2023,MERN,57.9,49.5,37.9,57.0,3.3,5.0,1,77,0,0,1,No Job,0.0,Not Placed
STU04595,Meena Trivedi,25,Female,2024,Data Science,72.1,60.7,61.8,60.8,6.5,6.0,5,179,2,1,1,No Job,0.0,Not Placed
STU04596,Geeta Sinha,27,Male,2022,Figma Designer,79.3,76.3,65.3,77.9,5.5,6.8,0,115,3,0,0,Internship,2.45,Tier 2
STU04597,Nitin Tiwari,19,Female,2023,Data Science,47.3,44.5,38.9,40.7,4.4,4.1,0,74,2,0,2,No Job,0.0,Not Placed
STU04598,Isha Jain,27,Male,2023,Cybersecurity,65.2,54.6,48.9,48.5,4.5,4.2,3,140,0,0,1,No Job,0.0,Not Placed
STU04599,Uday Jain,21,Male,2022,Data Science,45.0,47.7,23.7,35.9,3.7,4.2,1,13,1,0,1,No Job,0.0,Not Placed
STU04600,Swati Goyal,20,Female,2023,MERN,73.8,58.5,53.9,56.3,4.6,4.4,0,12,2,1,1,No Job,0.0,Not Placed
STU04601,Deepak Chawla,24,Male,2023,MERN,76.1,81.5,79.7,67.5,7.4,5.7,1,178,0,0,0,No Job,0.0,Not Placed
STU04602,Divya Rastogi,23,Female,2022,Data Science,71.3,69.7,59.1,56.2,6.0,4.1,0,76,1,0,0,Job,7.25,Tier 2
STU04603,Ankita Chopra,22,Female,2023,Figma Designer,63.9,64.6,61.2,62.0,6.6,5.7,1,119,0,0,0,No Job,0.0,Not Placed
STU04604,Akshay Trivedi,22,Male,2024,Data Science,63.0,58.2,48.0,48.4,4.1,4.8,2,122,1,0,2,No Job,0.0,Not Placed
STU04605,Sneha Bhatt,26,Male,2022,Figma Designer,66.5,68.5,68.0,59.5,6.0,5.6,0,91,2,0,0,Job,5.31,Tier 3
STU04606,Maya Mehta,21,Female,2023,Figma Designer,62.6,62.0,45.4,50.7,4.2,5.5,5,154,2,0,0,Internship,1.8,Tier 2
STU04607,Akshay Kaur,19,Female,2022,MERN,78.4,62.8,67.1,64.9,5.5,5.9,3,155,2,1,0,Job,6.54,Tier 2
STU04608,Ruchi Gandhi,23,Female,2023,Cybersecurity,77.4,70.7,60.1,67.8,5.0,5.8,1,157,1,0,0,Job,8.1,Tier 1
STU04609,Gaurav Reddy,26,Male,2024,MERN,57.8,54.3,28.6,49.0,3.2,5.1,0,38,0,0,0,No Job,0.0,Not Placed
STU04610,Vikram Khanna,21,Male,2023,QA,56.0,32.3,34.6,36.3,4.4,4.0,0,43,3,0,2,No Job,0.0,Not Placed
STU04611,Swati Varma,20,Male,2022,DevOps,54.6,41.3,21.2,35.1,4.4,4.5,2,77,2,0,1,No Job,0.0,Not Placed
STU04612,Ashu Pillai,19,Male,2024,MERN,87.4,98.3,83.6,81.3,6.6,7.2,0,161,2,0,0,Job,7.88,Tier 2
STU04613,Divya Goyal,22,Male,2024,MERN,73.1,73.9,72.1,65.3,7.5,7.2,1,138,1,0,0,Internship,1.42,Tier 3
STU04614,Rohit Sinha,20,Male,2023,Cybersecurity,62.3,54.5,60.4,64.0,4.2,4.4,1,55,1,1,0,Job,7.73,Tier 2
STU04615,Isha Mehta,26,Male,2023,Figma Designer,100.0,100.0,99.9,100.0,8.3,8.0,3,236,3,1,0,Job,6.53,Tier 2
STU04616,Manisha Agarwal,27,Female,2022,Data Science,55.4,43.0,42.2,36.5,5.6,3.8,3,6,2,1,1,No Job,0.0,Not Placed
STU04617,Yogesh Singh,19,Female,2024,DevOps,54.5,45.8,33.3,49.4,6.1,5.6,2,129,1,0,0,No Job,0.0,Not Placed
STU04618,Abhinav Chauhan,20,Male,2023,MERN,76.7,63.9,71.7,67.1,5.9,5.8,2,130,4,1,0,Job,7.44,Tier 2
STU04619,Lalit Singh,24,Female,2023,QA,64.5,49.8,53.3,41.4,6.2,5.3,1,107,1,0,1,Job,5.09,Tier 3
STU04620,Vidya Kumar,25,Female,2022,Data Science,54.3,37.2,26.3,34.3,3.4,5.8,2,96,1,0,0,No Job,0.0,Not Placed
STU04621,Ashu Mishra,20,Male,2023,Cybersecurity,66.9,53.5,54.0,39.1,5.9,5.2,3,161,2,0,0,Internship,2.26,Tier 2
STU04622,Khushi Chopra,26,Male,2024,Data Science,99.6,95.8,98.3,98.5,9.8,8.9,1,246,1,1,0,Job,10.19,Tier 1
STU04623,Sneha Dixit,27,Male,2024,Cybersecurity,68.6,46.5,43.8,41.2,3.7,4.0,3,80,1,0,1,No Job,0.0,Not Placed
STU04624,Ashish Patel,26,Male,2022,QA,57.4,38.1,24.5,39.4,4.8,4.4,5,137,3,0,0,No Job,0.0,Not Placed
