student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU03749,Neha Verma,23,Male,2022,Data Science,70.6,66.3,73.2,84.4,3.4,4.9,0,164,2,1,0,Internship,0.8,Tier 1
STU03750,Tanvi Shah,23,Male,2023,Figma Designer,84.4,70.4,73.5,65.2,6.5,7.5,5,143,0,1,2,No Job,,
STU03751,Zara Agarwal,25,Female,2022,Cybersecurity,75.9,76.9,81.7,89.5,6.6,5.7,0,117,3,1,0,Internship,1.06,Tier 2
STU03752,Mihir Kapoor,25,Male,2023,Cybersecurity,69.5,56.2,71.3,42.5,7.1,8.1,2,119,0,1,0,No Job,,
STU03753,Sonam Chauhan,20,Female,2023,Data Science,79.7,74.3,62.0,65.8,7.4,6.3,0,112,0,1,0,Job,6.67,Tier 3
STU03754,Kajal Agarwal,22,Male,2022,QA,67.5,51.4,62.0,46.2,5.2,5.7,2,169,1,1,0,No Job,,
STU03755,Mehak Agarwal,19,Female,2023,Data Science,63.8,71.0,72.8,72.6,6.6,6.0,1,112,0,1,1,Job,5.47,Tier 2
STU03756,Simran Kapoor,23,Male,2024,QA,71.5,55.7,33.0,61.8,5.1,4.1,2,36,3,1,0,No Job,,
STU03757,Mira Goyal,23,Female,2022,Data Science,57.3,65.4,68.8,47.9,7.5,5.4,2,115,1,1,0,Job,6.82,Tier 1
STU03758,Vikas Srivastava,22,Female,2024,Cybersecurity,92.4,81.6,65.2,66.7,6.2,7.0,0,166,1,1,0,Job,6.46,Tier 1
STU03759,Divya Goyal,25,Female,2024,DevOps,84.2,85.9,81.5,89.4,7.5,6.0,1,158,2,1,3,No Job,,
STU03760,Sneha Agarwal,24,Female,2023,Data Science,67.7,64.1,76.7,73.3,2.5,4.0,4,149,2,0,1,Job,6.51,Tier 3
STU03761,Tushar Dixit,21,Male,2024,Data Science,71.9,76.3,62.2,63.2,3.5,2.2,0,148,0,0,0,No Job,,
STU03762,Pooja Varma,20,Male,2024,DevOps,87.1,78.7,73.7,65.7,6.4,4.2,0,197,2,0,0,No Job,,
STU03763,Ashish Khanna,22,Male,2023,Data Science,93.3,85.3,74.6,76.2,3.5,4.6,2,208,2,0,3,Internship,2.28,Tier 2
STU03764,Amit Verma,27,Female,2023,DevOps,79.3,54.7,72.0,48.8,7.6,7.6,2,190,0,1,0,No Job,,
STU03765,Mira Chawla,23,Male,2023,Cybersecurity,74.9,63.5,57.9,67.3,7.6,4.4,1,110,2,1,0,No Job,,
STU03766,Vikas Ghosh,19,Female,2023,QA,58.4,58.4,63.5,57.9,6.6,5.5,3,115,4,0,0,No Job,,
STU03767,Jatin Yadav,21,Other,2023,Cybersecurity,74.1,83.2,85.8,85.8,5.2,4.4,1,166,1,1,1,Internship,0.92,Tier 3
STU03768,Priya Garg,27,Female,2024,Data Science,64.3,67.0,76.0,63.1,5.2,6.7,1,100,0,0,0,Job,5.91,Tier 2
STU03769,Rohan Goyal,25,Female,2024,MERN,64.0,46.2,40.7,60.9,7.4,7.2,3,39,3,1,0,Job,5.37,Tier 2
STU03770,Rajesh Rastogi,21,Other,2022,MERN,92.8,85.1,76.5,72.1,6.9,7.1,0,171,0,0,0,Job,6.04,Tier 2
STU03771,Asha Arora,19,Female,2022,Figma Designer,76.6,62.2,82.8,57.5,4.2,6.1,0,119,2,1,0,Job,3.92,Tier 3
STU03772,Anish Gupta,22,Female,2024,QA,79.7,64.9,65.2,63.7,6.6,6.5,1,98,1,0,1,No Job,,
STU03773,Uday Dutta,27,Female,2022,MERN,82.9,74.2,84.3,54.7,8.5,7.6,0,174,3,0,0,No Job,,
STU03774,Rajan Kaur,25,Male,2023,Data Science,75.9,73.3,96.0,68.9,6.8,5.7,5,160,3,1,0,Internship,0.98,Tier 1
STU03775,Ishaan Tiwari,23,Female,2022,Figma Designer,78.8,64.5,64.3,74.9,5.1,5.9,1,111,1,0,0,Job,4.44,Tier 2
STU03776,Sandeep Agarwal,24,Male,2022,Figma Designer,78.2,54.5,68.1,46.0,5.4,7.7,4,119,4,0,0,No Job,,
STU03777,Mohit Chauhan,19,Male,2022,QA,72.9,67.0,78.3,75.5,5.1,6.1,1,84,0,0,0,No Job,,
STU03778,Saloni Iyer,25,Female,2023,QA,81.3,71.5,53.7,69.2,5.0,6.3,4,105,1,0,0,No Job,,
STU03779,Amar Yadav,23,Female,2022,DevOps,76.9,85.5,84.7,79.4,3.6,8.2,1,158,2,1,0,Internship,2.06,Tier 1
STU03780,Swati Khanna,25,Male,2023,Data Science,79.1,72.9,89.1,73.5,6.0,5.6,3,171,1,0,0,Job,6.63,Tier 1
STU03781,Deepak Mehta,23,Male,2023,DevOps,78.0,83.6,59.6,73.4,3.0,7.4,2,77,2,0,0,No Job,,
STU03782,Rohit Chawla,23,Female,2023,DevOps,100.0,100.0,88.6,90.5,7.2,7.2,4,151,1,0,2,No Job,,
STU03783,Ruchi Verma,21,Female,2024,DevOps,89.9,67.9,68.9,63.8,5.2,6.5,2,124,0,0,0,No Job,,
STU03784,Farhan Mehta,23,Male,2023,DevOps,87.3,92.1,83.3,76.0,8.2,6.4,0,133,2,1,1,Internship,2.09,Tier 2
STU03785,Swati Ghosh,26,Female,2023,MERN,83.6,84.5,76.7,88.7,4.0,3.9,1,137,1,0,0,No Job,,
STU03786,Kabir Yadav,26,Male,2023,MERN,83.1,52.7,43.6,43.8,5.6,9.0,0,161,0,1,3,No Job,,
STU03787,Naman Mishra,20,Female,2023,DevOps,74.6,67.9,72.2,61.2,6.0,5.9,1,154,0,1,0,Job,5.55,Tier 2
STU03788,Neha Bhatt,19,Female,2024,Data Science,91.4,86.9,71.9,86.8,3.7,7.1,2,130,2,0,0,No Job,,
STU03789,Palak Arora,20,Female,2023,DevOps,82.0,77.6,65.7,63.3,6.7,7.7,0,128,0,1,2,No Job,,
STU03790,Naman Reddy,25,Female,2023,QA,85.0,92.6,62.2,80.4,3.7,6.7,2,160,1,0,0,Internship,1.16,Tier 2
STU03791,Sachin Khanna,21,Male,2024,QA,74.5,75.6,55.8,57.4,6.6,8.1,2,92,0,0,2,Internship,2.4,Tier 3
STU03792,Karan Goyal,26,Female,2023,MERN,67.6,51.3,73.6,51.1,8.5,7.6,3,155,2,0,0,Internship,2.49,Tier 2
STU03793,Rohan Patel,22,Male,2022,DevOps,91.6,87.9,82.5,64.8,6.9,3.4,2,205,2,0,2,Job,6.27,Tier 2
STU03794,Divya Shah,26,Male,2023,Data Science,79.6,61.3,71.8,54.6,5.0,6.2,1,142,1,0,1,Job,6.42,Tier 2
STU03795,Ruchi Bansal,20,Female,2024,Cybersecurity,72.3,62.9,53.4,64.5,7.9,3.0,2,100,2,0,0,No Job,,
STU03796,Sara Patel,23,Male,2023,MERN,82.1,85.2,56.3,76.8,10.0,5.8,2,157,2,0,0,Job,6.05,Tier 2
STU03797,Jatin Reddy,24,Male,2024,DevOps,76.7,80.9,68.7,85.5,6.2,4.9,1,168,1,1,0,Job,5.51,Tier 2
STU03798,Khushi Tiwari,19,Male,2023,QA,96.6,83.3,55.3,83.3,4.6,4.8,0,126,0,1,0,Internship,2.06,Tier 2
STU03799,Deepak Chawla,19,Female,2023,DevOps,73.7,62.0,55.0,58.6,5.9,6.4,1,106,2,0,0,No Job,,
STU03800,Aditya Rastogi,27,Female,2024,Data Science,83.4,73.0,84.9,79.0,3.6,7.2,3,134,2,1,0,Internship,0.87,Tier 2
STU03801,Harsha Iyer,23,Male,2023,MERN,91.0,78.5,73.8,71.6,7.8,3.8,1,208,2,1,0,Internship,1.24,Tier 2
STU03802,Krishna Chawla,22,Female,2024,DevOps,85.9,70.9,87.0,61.3,6.4,9.5,2,207,0,1,0,No Job,,
STU03803,Varun Agarwal,19,Male,2024,DevOps,84.5,87.1,87.8,66.3,4.9,6.9,3,173,1,0,1,Internship,1.45,Tier 2
STU03804,Palak Garg,21,Female,2024,QA,71.9,64.0,77.6,78.2,6.7,6.1,1,191,1,0,0,No Job,,
STU03805,Mihir Rastogi,22,Female,2022,DevOps,79.4,70.0,66.1,80.3,4.9,6.1,0,162,3,1,0,Job,5.16,Tier 1
STU03806,Amar Sinha,23,Male,2022,Cybersecurity,83.5,72.8,54.3,67.3,5.5,3.6,0,90,2,1,0,Job,6.06,Tier 2
STU03807,Anish Chawla,23,Male,2024,DevOps,80.0,80.0,63.8,73.2,5.8,5.2,2,119,1,1,0,Job,7.55,Tier 2
STU03808,Shreya Roy,26,Female,2023,DevOps,95.8,85.0,94.2,74.9,9.1,4.6,0,211,4,0,1,Job,5.02,Tier 2
STU03809,Harsh Sharma,21,Male,2023,DevOps,76.0,72.8,73.1,50.3,3.8,5.2,5,119,0,0,0,Job,4.42,Tier 2
STU03810,Ayush Gupta,25,Male,2022,MERN,78.4,62.6,47.3,61.6,7.2,7.1,0,115,1,0,0,Internship,2.18,Tier 1
STU03811,Swati Dixit,24,Male,2022,DevOps,100.0,87.3,88.9,57.3,4.5,5.0,2,170,2,0,2,No Job,,
STU03812,Parth Trivedi,24,Female,2023,MERN,88.0,85.3,61.0,65.6,9.0,6.8,3,99,1,0,2,No Job,,
STU03813,Mehak Dutta,27,Male,2022,Figma Designer,66.4,61.4,68.5,61.8,4.1,7.1,1,108,1,0,1,No Job,,
STU03814,Nandini Goyal,25,Female,2022,MERN,84.0,76.9,70.7,80.1,4.2,6.5,1,134,2,0,1,No Job,,
STU03815,Khushi Rastogi,25,Male,2022,Data Science,87.5,86.7,89.0,61.6,7.2,9.2,4,187,2,1,1,Internship,2.43,Tier 1
STU03816,Arjun Mishra,19,Male,2022,Data Science,68.4,58.0,57.4,58.1,5.8,6.6,4,97,2,0,1,Job,6.28,Tier 3
STU03817,Gaurav Gupta,19,Male,2024,Data Science,74.4,61.8,72.0,61.4,7.3,8.4,4,133,2,0,0,Job,6.59,Tier 2
STU03818,Pooja Arora,27,Female,2024,DevOps,63.7,62.0,45.0,60.7,8.0,9.0,0,95,2,1,2,No Job,,
STU03819,Kabir Chawla,27,Female,2022,Data Science,81.5,81.7,81.2,78.4,6.1,6.0,0,249,0,1,0,No Job,,
STU03820,Ankit Ghosh,21,Male,2022,Data Science,58.5,30.3,35.9,49.4,7.6,10.0,0,81,2,0,1,No Job,,
STU03821,Shivam Khanna,26,Male,2023,DevOps,68.5,64.1,69.4,64.1,2.3,8.1,0,151,2,1,0,Job,5.28,Tier 2
STU03822,Nitin Kaur,27,Male,2023,Cybersecurity,61.4,54.8,54.7,73.0,6.5,4.7,2,109,2,0,1,Job,7.1,Tier 2
STU03823,Parth Mehta,19,Male,2024,Data Science,81.9,77.7,63.7,70.3,5.4,8.1,3,190,0,1,1,Job,5.84,Tier 2
STU03824,Swati Dubey,21,Male,2024,DevOps,73.9,68.4,66.6,56.3,8.5,5.2,0,74,1,1,1,Job,5.79,Tier 3
STU03825,Renu Malhotra,24,Female,2024,QA,82.8,86.1,95.1,96.1,1.9,7.0,3,157,2,1,1,No Job,,
STU03826,Uday Varma,22,Female,2023,Figma Designer,56.0,65.1,58.3,88.8,4.5,7.9,2,91,1,1,0,Job,4.06,Tier 3
STU03827,Karan Tiwari,26,Male,2023,Cybersecurity,68.6,63.9,67.1,69.5,3.4,7.5,1,160,3,1,2,No Job,,
STU03828,Lakshmi Kumar,27,Other,2023,MERN,87.5,67.3,59.0,42.9,6.2,5.3,5,104,0,0,0,Job,6.6,Tier 2
STU03829,Kavya Reddy,25,Female,2022,Cybersecurity,64.2,67.0,43.3,68.2,6.3,4.9,0,110,0,1,2,No Job,,
STU03830,Ashish Kumar,19,Male,2022,Cybersecurity,90.3,76.2,74.2,64.6,5.9,4.6,0,71,0,1,0,Job,6.86,Tier 1
STU03831,Uday Arora,20,Male,2022,Data Science,76.2,68.7,100.0,81.5,7.2,8.6,1,209,1,1,0,Job,6.79,Tier 1
STU03832,Surbhi Kumar,19,Female,2023,QA,68.0,54.2,41.9,57.1,7.8,7.6,1,46,3,1,0,Job,4.7,Tier 2
STU03833,Anil Batra,27,Female,2022,DevOps,68.7,67.7,78.9,59.2,6.5,8.1,1,184,1,0,0,Job,6.55,Tier 2
STU03834,Sahil Gupta,22,Male,2022,Figma Designer,80.6,68.3,39.4,69.8,3.4,3.6,3,46,1,0,1,No Job,,
STU03835,Meena Pillai,26,Female,2023,Cybersecurity,100.0,80.9,76.0,87.5,4.8,7.3,3,128,1,0,0,Internship,2.2,Tier 2
STU03836,Kavya Dubey,23,Male,2024,Cybersecurity,100.0,48.8,37.4,45.6,7.0,5.2,4,33,2,0,0,Job,7.76,Tier 1
STU03837,Sanjana Kapoor,23,Female,2022,Cybersecurity,62.0,62.5,68.9,70.4,6.3,4.5,3,104,1,0,2,No Job,,
STU03838,Ashu Patel,23,Male,2023,DevOps,86.1,67.1,60.3,46.7,4.6,4.2,2,119,2,1,0,No Job,,
STU03839,Deepika Dixit,23,Female,2022,DevOps,98.0,89.0,75.2,79.0,7.7,6.3,2,139,1,0,1,Job,5.92,Tier 3
STU03840,Vinay Gupta,21,Male,2024,QA,63.1,63.6,50.9,49.6,6.9,5.8,0,79,0,1,0,Internship,1.38,Tier 2
STU03841,Ashu Trivedi,24,Male,2022,Cybersecurity,70.5,52.6,31.0,47.7,7.6,7.0,0,14,1,0,0,No Job,,
STU03842,Yash Joshi,19,Male,2024,Figma Designer,81.5,72.9,67.5,81.3,6.5,6.4,5,112,1,1,0,Job,3.61,Tier 1
STU03843,Uday Yadav,26,Male,2022,Figma Designer,78.5,74.2,63.4,66.7,4.5,7.2,0,158,0,1,0,Job,3.22,Tier 2
STU03844,Sakshi Gupta,22,Female,2024,Figma Designer,61.4,82.7,72.9,68.5,8.4,6.0,1,150,0,1,3,Internship,1.47,Tier 3
STU03845,Ravi Garg,24,Male,2022,Cybersecurity,87.0,83.2,74.1,87.8,7.0,5.0,1,159,2,0,0,No Job,,
STU03846,Maya Patel,20,Male,2022,DevOps,83.2,62.0,53.3,68.1,6.8,7.7,2,148,1,0,0,Job,7.45,Tier 2
STU03847,Suresh Batra,20,Female,2022,Data Science,89.3,98.0,90.0,67.0,7.4,7.0,1,207,0,1,0,Internship,1.44,Tier 2
STU03848,Sakshi Joshi,26,Female,2022,Cybersecurity,84.4,72.9,68.4,68.7,5.3,6.2,2,174,1,0,0,Job,6.15,Tier 2
STU03849,Manish Varma,19,Male,2024,MERN,84.3,72.8,80.9,69.9,6.8,6.2,4,167,2,0,0,No Job,,
STU03850,Vikas Desai,26,Male,2023,MERN,78.3,91.4,100.0,89.2,5.6,5.6,0,182,2,0,1,No Job,,
STU03851,Rohit Ghosh,19,Female,2023,MERN,92.5,74.2,74.7,67.4,4.5,7.2,1,152,2,0,0,No Job,,
STU03852,Farhan Ghosh,27,Male,2024,QA,62.1,60.7,75.8,80.9,3.4,7.1,1,154,0,1,0,Job,5.54,Tier 3
STU03853,Sneha Shukla,19,Female,2023,QA,64.8,47.6,54.8,55.8,2.2,4.7,1,49,0,1,0,Job,5.31,Tier 3
STU03854,Asha Mehta,22,Male,2024,Cybersecurity,91.2,79.3,81.1,57.7,6.5,8.6,0,151,0,0,1,Internship,0.8,Tier 2
STU03855,Mihir Mehta,27,Female,2022,DevOps,74.6,68.2,63.8,62.6,4.5,5.9,2,159,0,1,1,Job,5.78,Tier 3
STU03856,Shivam Mehta,19,Male,2024,Cybersecurity,67.1,61.3,61.7,72.7,4.9,5.6,1,63,1,1,1,No Job,,
STU03857,Divya Nair,27,Female,2022,Cybersecurity,88.1,79.4,66.0,70.7,4.4,8.0,1,79,1,0,0,No Job,,
STU03858,Maya Iyer,26,Male,2023,MERN,86.1,68.5,85.0,67.6,3.1,7.2,3,138,4,1,0,No Job,,
STU03859,Surbhi Bansal,23,Male,2023,MERN,54.1,72.1,82.1,68.5,7.7,7.0,0,145,0,0,0,No Job,,
STU03860,Pranav Reddy,24,Male,2023,MERN,86.2,76.9,76.9,47.6,9.5,7.2,0,147,2,1,0,No Job,,
STU03861,Komal Jain,23,Female,2023,DevOps,70.4,59.5,49.3,56.6,2.6,8.0,1,154,1,0,0,Job,6.92,Tier 1
STU03862,Ashish Verma,22,Female,2023,Cybersecurity,83.9,61.4,60.9,57.4,6.5,4.6,1,143,0,0,0,Job,5.24,Tier 3
STU03863,Isha Dutta,22,Male,2024,DevOps,77.1,71.7,81.8,85.1,3.7,5.3,0,171,3,0,2,No Job,,
STU03864,Maya Bansal,26,Male,2024,Figma Designer,85.4,85.4,100.0,90.8,7.3,8.5,2,194,2,0,0,Job,4.15,Tier 2
STU03865,Vikram Mehta,26,Female,2024,Data Science,77.9,75.3,73.6,59.1,8.3,5.1,1,144,0,0,2,No Job,,
STU03866,Tarun Chopra,27,Female,2024,MERN,63.0,82.7,92.6,60.9,7.2,4.6,0,212,1,0,0,No Job,,
STU03867,Mihir Sharma,21,Female,2024,MERN,58.7,80.3,78.3,81.4,4.1,6.8,0,192,0,1,1,Internship,1.56,Tier 1
STU03868,Amit Sharma,26,Female,2024,Data Science,61.8,49.3,69.8,54.1,4.5,5.6,2,117,1,0,1,No Job,,
STU03869,Aryan Kumar,21,Male,2024,MERN,64.6,48.9,29.1,55.5,5.0,7.1,1,70,0,0,0,Internship,1.94,Tier 3
STU03870,Palak Agarwal,20,Male,2023,MERN,83.3,67.3,56.8,54.1,7.0,6.0,0,118,1,0,0,No Job,,
STU03871,Maya Malhotra,20,Male,2024,DevOps,89.5,85.8,83.8,77.1,5.4,5.6,4,199,1,1,2,Job,5.27,Tier 3
STU03872,Anish Goyal,27,Female,2024,MERN,74.3,73.5,56.8,62.9,7.0,4.7,0,157,1,0,0,Internship,1.7,Tier 1
STU03873,Aryan Chopra,22,Male,2024,Cybersecurity,67.2,75.4,77.9,59.6,5.8,7.0,0,166,1,1,0,No Job,,
STU03874,Geeta Sinha,23,Male,2023,DevOps,78.4,61.7,63.7,58.6,5.7,5.9,2,122,0,0,0,No Job,,
STU03875,Sneha Chauhan,20,Male,2022,Data Science,54.3,39.8,28.6,46.0,6.0,6.5,1,9,2,0,1,No Job,,
STU03876,Aryan Joshi,27,Male,2024,QA,85.4,70.3,47.7,55.4,5.7,5.0,2,61,3,1,0,No Job,,
STU03877,Sachin Chawla,25,Male,2024,Data Science,77.1,77.1,78.0,68.3,3.0,6.9,1,162,4,1,1,No Job,,
STU03878,Varun Garg,21,Male,2023,QA,78.9,74.0,58.0,63.1,4.1,6.2,0,151,0,1,0,Internship,1.13,Tier 3
STU03879,Krishna Mehta,24,Female,2022,Figma Designer,71.6,80.4,70.8,72.3,8.8,6.1,2,192,1,1,1,Job,3.68,Tier 3
STU03880,Shreya Garg,25,Male,2023,MERN,70.5,60.2,69.7,57.0,6.7,6.9,3,73,4,0,0,Job,4.89,Tier 1
STU03881,Rajesh Reddy,24,Male,2023,Figma Designer,58.2,69.9,67.9,84.1,9.0,3.1,1,122,0,0,0,No Job,,
STU03882,Divya Yadav,24,Female,2023,QA,88.4,72.0,65.3,71.1,4.2,4.6,1,137,1,1,0,Job,5.01,Tier 3
STU03883,Sandeep Bansal,26,Female,2023,Figma Designer,62.9,70.5,51.1,62.9,5.8,5.9,0,128,2,0,1,Job,3.96,Tier 3
STU03884,Mihir Batra,26,Female,2024,Cybersecurity,69.4,74.3,90.0,80.2,5.4,6.4,3,167,0,0,0,No Job,,
STU03885,Divya Dubey,23,Male,2023,MERN,66.6,80.7,86.2,53.5,3.9,6.7,2,163,0,0,0,No Job,,
STU03886,Abhinav Garg,22,Female,2023,Figma Designer,88.0,64.4,57.3,69.5,2.8,5.2,0,119,0,1,2,No Job,,
STU03887,Vikas Pillai,23,Male,2024,Data Science,71.0,81.4,66.1,76.9,4.0,6.7,3,75,1,0,1,Job,5.99,Tier 1
STU03888,Maya Dutta,27,Male,2023,Data Science,89.6,83.2,71.5,79.0,7.7,5.6,0,131,0,0,1,Job,5.9,Tier 2
STU03889,Shreya Verma,24,Female,2022,MERN,85.0,76.6,61.9,66.6,4.9,5.1,2,110,1,1,0,Internship,1.61,Tier 2
STU03890,Isha Gandhi,21,Female,2023,MERN,66.7,63.7,61.0,71.8,5.2,7.1,2,132,0,1,0,No Job,,
STU03891,Rohan Kumar,21,Female,2023,DevOps,76.8,70.4,82.7,71.2,5.8,7.3,3,178,2,0,1,No Job,,
STU03892,Tanvi Verma,19,Female,2024,Cybersecurity,57.6,60.0,74.1,69.7,6.1,7.2,0,128,1,1,0,Internship,0.98,Tier 3
STU03893,Divya Kapoor,23,Female,2024,Figma Designer,82.8,58.6,73.1,51.3,5.3,6.5,1,145,0,0,0,Internship,0.94,Tier 3
STU03894,Gaurav Sharma,24,Female,2023,Data Science,70.1,69.5,53.1,78.3,5.1,6.7,1,108,1,1,0,Internship,1.31,Tier 3
STU03895,Kavya Arora,26,Female,2022,Figma Designer,65.3,65.7,53.6,59.4,6.5,6.7,0,98,1,0,2,Internship,1.04,Tier 2
STU03896,Vidya Desai,27,Male,2022,Figma Designer,74.7,63.2,75.8,48.4,8.7,7.6,2,182,1,1,0,Job,3.25,Tier 3
STU03897,Sara Ghosh,25,Male,2024,Data Science,72.4,68.8,73.6,85.0,4.7,8.4,0,141,1,1,1,No Job,,
STU03898,Rohit Khanna,19,Male,2024,MERN,81.4,84.9,74.2,85.5,3.0,7.8,1,212,4,0,0,Job,5.36,Tier 1
STU03899,Sahil Arora,25,Male,2023,QA,100.0,78.9,83.8,92.5,4.7,4.1,0,143,0,0,0,No Job,,
STU03900,Sandeep Joshi,27,Female,2023,Cybersecurity,93.9,69.9,75.0,67.2,5.6,5.5,0,172,2,0,0,Job,6.02,Tier 3
STU03901,Nikita Bansal,22,Female,2024,QA,63.7,56.0,40.8,68.3,2.5,8.8,0,114,2,0,1,No Job,,
STU03902,Naman Dutta,25,Male,2024,Cybersecurity,96.4,62.0,36.3,74.7,6.0,3.8,0,38,1,1,0,No Job,,
STU03903,Kavya Arora,27,Male,2022,DevOps,78.6,90.1,82.9,77.1,6.8,5.6,1,180,3,1,0,No Job,,
STU03904,Tushar Garg,19,Male,2024,Data Science,47.5,45.2,25.7,35.3,3.9,9.0,0,92,2,1,0,Job,8.6,Tier 1
STU03905,Aryan Jain,27,Female,2023,DevOps,75.3,82.8,91.1,80.0,5.3,4.4,4,200,0,0,2,Internship,1.81,Tier 3
STU03906,Jatin Verma,22,Male,2022,Data Science,59.3,48.2,59.9,56.2,7.0,5.0,0,51,1,0,0,Job,6.28,Tier 3
STU03907,Vineeta Chauhan,26,Female,2023,Cybersecurity,72.7,62.4,59.3,65.8,5.7,6.0,2,143,0,1,1,No Job,,
STU03908,Rohit Sharma,21,Female,2022,QA,100.0,85.6,65.1,77.6,6.1,4.2,0,144,1,1,0,No Job,,
STU03909,Bhavna Iyer,20,Male,2022,DevOps,62.3,68.8,56.9,61.6,5.6,7.5,2,129,0,0,1,No Job,,
STU03910,Ankita Pillai,26,Male,2023,Figma Designer,61.9,61.4,26.7,55.8,6.0,7.0,0,45,2,0,2,No Job,,
STU03911,Mehak Srivastava,26,Male,2023,DevOps,76.8,55.7,75.7,65.1,8.6,7.9,2,122,0,0,0,No Job,,
STU03912,Rajesh Rastogi,21,Female,2023,QA,68.2,65.4,68.1,33.5,6.8,3.8,1,185,4,1,0,Job,5.08,Tier 3
STU03913,Manisha Jain,26,Female,2023,Cybersecurity,74.9,82.5,75.6,58.6,2.1,7.0,1,188,0,0,1,No Job,,
STU03914,Amar Joshi,24,Female,2022,Figma Designer,79.3,75.8,95.1,52.8,6.1,6.2,1,227,1,0,3,Job,4.41,Tier 3
STU03915,Farhan Varma,27,Female,2024,Cybersecurity,60.2,83.3,66.9,56.0,9.0,3.8,1,126,1,1,0,Job,4.91,Tier 2
STU03916,Uday Chawla,24,Male,2023,Data Science,80.7,75.1,70.1,69.4,5.9,9.2,0,147,1,0,0,Job,7.13,Tier 2
STU03917,Nikita Bhatt,26,Male,2023,Figma Designer,68.9,76.5,65.2,77.3,2.5,4.7,0,149,0,0,0,No Job,,
STU03918,Anjali Ghosh,20,Female,2024,Cybersecurity,90.9,84.8,100.0,82.4,4.0,6.9,2,207,0,0,0,Job,5.48,Tier 2
STU03919,Pooja Bansal,19,Female,2023,Data Science,67.5,59.2,58.0,48.3,5.6,5.7,0,119,1,0,0,No Job,,
STU03920,Rahul Khanna,20,Female,2023,Cybersecurity,69.5,66.1,68.5,47.8,4.4,7.1,2,161,2,0,3,Job,5.82,Tier 3
STU03921,Mira Shukla,22,Female,2023,Figma Designer,66.8,76.2,92.8,73.2,8.7,5.4,2,164,2,1,2,No Job,,
STU03922,Anil Ghosh,27,Male,2024,DevOps,73.0,65.3,78.7,69.6,3.9,7.5,2,202,1,0,0,No Job,,
STU03923,Aditya Patel,25,Male,2024,MERN,60.7,65.4,46.3,70.3,5.7,8.5,1,94,4,1,0,No Job,,
STU03924,Rajan Gupta,27,Female,2022,QA,84.3,69.4,64.8,52.9,5.8,6.4,2,106,2,0,0,No Job,,
STU03925,Divya Kapoor,27,Female,2023,QA,71.7,77.3,73.3,80.5,8.6,3.8,1,120,3,0,0,No Job,,
STU03926,Rajni Kapoor,27,Male,2022,DevOps,87.7,78.4,76.8,74.8,5.6,4.4,4,103,0,0,0,No Job,,
STU03927,Anjali Singh,26,Male,2024,Data Science,78.7,80.9,80.4,64.6,7.8,8.9,2,177,0,1,0,No Job,,
STU03928,Rajni Trivedi,24,Male,2023,MERN,98.5,96.6,76.7,78.5,5.3,7.1,1,130,2,1,0,Internship,2.26,Tier 3
STU03929,Seema Shah,25,Male,2024,Cybersecurity,74.9,76.7,92.0,62.9,5.6,5.9,1,187,1,0,0,No Job,,
STU03930,Anushka Garg,20,Male,2023,QA,73.7,67.4,72.5,57.7,5.1,7.8,0,152,1,0,0,Job,3.96,Tier 2
STU03931,Anish Dutta,19,Other,2023,MERN,85.1,74.4,79.9,81.3,2.7,5.7,5,79,1,1,0,No Job,,
STU03932,Karan Verma,23,Female,2024,MERN,53.1,35.8,61.5,50.5,7.6,7.5,3,115,1,1,0,No Job,,
STU03933,Vineeta Roy,26,Female,2024,Data Science,72.2,72.6,74.1,58.1,7.1,3.3,0,208,0,1,0,No Job,,
STU03934,Khushi Dixit,21,Female,2022,Cybersecurity,77.0,81.7,74.7,70.6,5.8,5.6,3,169,3,1,2,No Job,,
STU03935,Ashish Gupta,25,Male,2023,Data Science,86.7,64.6,60.9,70.0,5.0,4.9,0,130,2,1,0,Job,6.06,Tier 1
STU03936,Prateek Rao,23,Other,2023,Data Science,89.2,77.0,71.2,51.8,3.6,4.1,0,131,2,1,0,Job,6.44,Tier 1
STU03937,Aarav Dutta,26,Male,2023,Data Science,91.4,78.1,72.7,78.8,4.8,5.2,2,59,2,0,1,Internship,1.22,Tier 3
STU03938,Vaibhav Batra,24,Female,2023,Cybersecurity,74.5,74.3,49.1,90.1,5.7,6.0,2,101,0,0,3,No Job,,
STU03939,Komal Gandhi,24,Female,2023,MERN,69.2,68.0,60.1,69.4,6.4,5.3,1,126,1,0,0,Internship,1.31,Tier 1
STU03940,Tanvi Trivedi,25,Male,2023,MERN,78.7,63.1,51.1,61.2,6.6,6.9,4,72,0,1,1,Internship,1.11,Tier 3
STU03941,Sanjana Kaur,25,Male,2022,Figma Designer,74.8,86.0,55.9,62.7,4.2,6.3,1,85,0,0,0,No Job,,
STU03942,Akash Iyer,22,Male,2023,Data Science,57.9,43.1,52.1,27.0,4.2,5.4,0,88,2,0,1,No Job,,
STU03943,Rahul Jain,26,Male,2022,MERN,80.0,66.9,72.2,60.4,5.7,7.9,0,150,2,1,1,No Job,,
